date,homeTeam,awayTeam,homeGoals,awayGoals,tournament,city,country,neutral,elo_home,elo_away,elo_diff,goal_diff,home_avg_goals_last5,home_avg_goals_conceded_last5,away_avg_goals_last5,away_avg_goals_conceded_last5,home_global_avg_goals_last5,home_global_avg_conceded_last5,away_global_avg_goals_last5,away_global_avg_conceded_last5,home_win_rate_last5,away_win_rate_last5,home_global_win_rate_last5,away_global_win_rate_last5,home_advantage_effect,home_draw_rate_last5,away_draw_rate_last5,home_opponent_elo,away_opponent_elo,home_avg_opponent_elo_last5,away_avg_opponent_elo_last5,home_weighted_win_rate_last5,away_weighted_win_rate_last5,elo_ratio_home,combined_elo_strength,home_opponent_elo_form,away_opponent_elo_form,is_friendly,is_world_cup,is_qualifier,is_continental,home_elo_form,away_elo_form,target_multiclass,target
1990-01-12,Algeria,Mali,5.0,0.0,Friendly,Paris,France,True,1500.0,1500.0,0.0,5.0,,,,,,,0.4,1.4,,,,0.4,,,,1500.0,1500.0,,,,,1.0,3000.0,,,1,0,0,0,,,1,1
1990-01-14,Algeria,Cameroon,3.0,1.0,Friendly,Paris,France,True,1509.9932335774824,1500.0,9.993233577482442,2.0,5.0,0.0,,,1.0,1.0,0.4,1.4,1.0,,0.5,0.4,,0.0,,1500.0,1509.9932335774824,1500.0,,1.0,,1.0066621557183217,3009.9932335774824,1500.0,,1,0,0,0,1500.0,,1,1
1990-01-17,Greece,Belgium,2.0,0.0,Friendly,Athens,Greece,False,1500.0,1500.0,0.0,2.0,5.0,0.0,,,0.5,2.0,0.4,1.6,1.0,,0.25,0.3,,0.0,,1500.0,1500.0,1500.0,,1.0,,1.0,3000.0,1500.0,,1,0,0,0,1500.0,,1,1
1990-01-17,Mexico,Argentina,2.0,0.0,Friendly,Los Angeles,United States,True,1500.0,1500.0,0.0,2.0,5.0,0.0,,,0.6666666666666666,1.6666666666666667,0.6,1.2,1.0,,0.3333333333333333,0.4,,0.0,,1500.0,1500.0,1500.0,,1.0,,1.0,3000.0,1500.0,,1,0,0,0,1500.0,,1,1
1990-01-20,Eswatini,Botswana,3.0,1.0,Friendly,Lobamba,Swaziland,False,1500.0,1500.0,0.0,2.0,5.0,0.0,,,1.0,1.5,0.6,1.6,1.0,,0.5,0.4,,0.0,,1500.0,1500.0,1500.0,,1.0,,1.0,3000.0,1500.0,,1,0,0,0,1500.0,,1,1
1990-01-20,Malawi,Tanzania,2.0,2.0,Friendly,Lobamba,Swaziland,True,1500.0,1500.0,0.0,0.0,5.0,0.0,,,0.8,1.2,1.0,2.0,1.0,,0.5,0.4,,0.0,,1500.0,1500.0,1500.0,,1.0,,1.0,3000.0,1500.0,,1,0,0,0,1500.0,,0,0
1990-01-21,Kuwait,France,0.0,1.0,Friendly,Kuwait City,Kuwait,False,1500.0,1500.0,0.0,-1.0,,,,,1.2,1.6,1.0,1.8,,,0.5,0.5,,,,1500.0,1500.0,,,,,1.0,3000.0,,,1,0,0,0,,,-1,0
1990-01-21,Eswatini,Tanzania,0.0,1.0,Friendly,Lobamba,Swaziland,False,1509.9966162162416,1500.0,9.996616216241591,-1.0,3.0,1.0,2.0,2.0,1.2,1.2,0.8,1.6,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1500.0,1509.9966162162416,1500.0,1500.0,1.0,0.5,1.0066644108108278,3009.996616216242,1500.0,1500.0,1,0,0,0,1500.0,1500.0,-1,0
1990-01-21,Botswana,Malawi,2.0,2.0,Friendly,Lobamba,Swaziland,True,1490.0033837837584,1500.0,-9.996616216241591,0.0,3.0,1.0,2.0,2.0,1.2,1.0,0.6,1.6,1.0,0.5,0.6,0.4,0.5,0.0,1.0,1500.0,1490.0033837837584,1500.0,1500.0,1.0,0.5,0.9933355891891723,2990.003383783758,1500.0,1500.0,1,0,0,0,1500.0,1500.0,0,0
1990-01-23,Botswana,Tanzania,0.0,0.0,Friendly,Lobamba,Swaziland,True,1490.297599653782,1510.2806853145999,-19.98308566081778,0.0,2.5,1.5,1.5,1.0,1.0,0.8,0.6,0.6,0.75,0.75,0.6,0.5,0.0,0.5,0.5,1510.2806853145999,1490.297599653782,1500.0,1504.998308108121,0.75,0.7533322054054139,0.986768627941067,3000.578284968382,1500.0,1504.998308108121,1,0,0,0,1495.001691891879,1500.0,0,0
1990-01-24,France,German DR,3.0,0.0,Friendly,Kuwait City,Kuwait,True,1509.989852083335,1500.0,9.989852083335109,3.0,2.5,1.5,1.5,1.0,1.0,0.8,0.2,0.8,0.75,0.75,0.6,0.4,0.0,0.5,0.5,1500.0,1509.989852083335,1500.0,1504.998308108121,0.75,0.7533322054054139,1.0066599013888902,3009.989852083335,1500.0,1504.998308108121,1,0,0,0,1495.001691891879,1500.0,1,1
1990-01-24,Liberia,Senegal,0.0,1.0,Friendly,Bauchi,Nigeria,True,1500.0,1500.0,0.0,-1.0,2.5,1.5,1.5,1.0,2.2,0.2,0.2,0.8,0.75,0.75,0.7,0.4,0.0,0.5,0.5,1500.0,1500.0,1500.0,1504.998308108121,0.75,0.7533322054054139,1.0,3000.0,1500.0,1504.998308108121,1,0,0,0,1495.001691891879,1500.0,-1,0
1990-01-25,Nigeria,Ivory Coast,2.0,0.0,Friendly,Bauchi,Nigeria,False,1500.0,1500.0,0.0,2.0,2.0,2.0,1.0,0.0,2.4,0.0,0.6,1.2,0.5,1.0,0.9,0.4,-0.5,1.0,0.0,1500.0,1500.0,1500.0,1509.9966162162416,0.5,1.0066644108108278,1.0,3000.0,1500.0,1509.9966162162416,1,0,0,0,1490.0033837837584,1500.0,1,1
1990-01-25,United Arab Emirates,Egypt,1.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,False,1500.0,1500.0,0.0,-1.0,2.0,2.0,1.0,0.0,2.6,0.0,0.6,1.2,0.5,1.0,0.9,0.4,-0.5,1.0,0.0,1500.0,1500.0,1500.0,1509.9966162162416,0.5,1.0066644108108278,1.0,3000.0,1500.0,1509.9966162162416,1,0,0,0,1490.0033837837584,1500.0,-1,0
1990-01-26,Kuwait,German DR,1.0,2.0,Friendly,Kuwait City,Kuwait,False,1490.0169074726732,1490.2940237648409,-0.27711629216764777,-1.0,0.0,1.0,0.0,3.0,2.8,0.0,0.6,1.2,0.0,0.0,0.9,0.4,0.0,0.0,0.0,1490.2940237648409,1490.0169074726732,1500.0,1509.989852083335,0.0,0.0,0.9998140526045541,2980.310931237514,1500.0,1509.989852083335,1,0,0,0,1500.0,1500.0,-1,0
1990-01-27,Ivory Coast,Liberia,1.0,0.0,Friendly,Bauchi,Nigeria,True,1490.0067664225176,1490.010147916665,-0.0033814941473337967,1.0,0.0,1.0,0.0,3.0,3.0,0.2,0.6,1.2,0.0,0.0,0.9,0.4,0.0,0.0,0.0,1490.010147916665,1490.0067664225176,1500.0,1509.989852083335,0.0,0.0,0.9999977305562971,2980.016914339182,1500.0,1509.989852083335,1,0,0,0,1500.0,1500.0,1,1
1990-01-27,United Arab Emirates,Egypt,1.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,1490.0067664225176,1509.9932335774824,-19.986467154964885,1.0,0.5,1.5,1.0,2.0,1.6,0.4,0.4,2.6,0.0,0.5,0.9,0.2,-0.5,0.0,0.0,1509.9932335774824,1490.0067664225176,1500.0,1504.9949260416674,0.0,0.5,0.986763869724361,3000.0,1500.0,1504.9949260416674,1,0,0,0,1500.0,1500.0,1,1
1990-01-28,Nigeria,Senegal,1.0,1.0,Friendly,Bauchi,Nigeria,False,1509.989852083335,1509.9864717334124,0.003380349922736059,0.0,1.0,1.0,1.0,1.3333333333333333,1.8,0.8,0.0,2.2,0.3333333333333333,0.6666666666666666,0.8,0.2,-0.3333333333333333,0.0,0.0,1509.9864717334124,1509.989852083335,1500.0,1503.329950694445,0.3333333333333333,0.6666666666666666,1.0000022386623895,3019.9763238167475,1500.0,1503.329950694445,1,0,0,0,1500.0,1500.0,0,0
1990-01-29,Thailand,Kenya,2.0,1.0,King's Cup,Bangkok,Thailand,False,1500.0,1500.0,0.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.4,0.8,0.6,3.0,0.3333333333333333,0.6666666666666666,0.7,0.2,-0.3333333333333333,0.0,0.0,1500.0,1500.0,1500.0,1503.329950694445,0.3333333333333333,0.6666666666666666,1.0,3000.0,1500.0,1503.329950694445,0,0,0,0,1500.0,1500.0,1,1
1990-02-02,Colombia,Uruguay,0.0,2.0,Miami Cup,Miami,United States,True,1500.0,1500.0,0.0,-2.0,1.5,1.0,1.5,0.5,1.0,0.8,0.6,3.0,0.5,1.0,0.6,0.2,-0.5,0.0,0.0,1500.0,1500.0,1500.0,1500.0,0.5,1.0,1.0,3000.0,1500.0,1500.0,0,0,0,0,1500.0,1500.0,-1,0
1990-02-02,Indonesia,Kenya,2.0,3.0,King's Cup,Bangkok,Thailand,True,1500.0,1490.0135282665876,9.986471733412372,-1.0,1.5,1.0,1.3333333333333333,1.0,1.0,1.2,1.0,2.6,0.5,0.6666666666666666,0.5,0.4,-0.16666666666666663,0.0,0.0,1490.0135282665876,1500.0,1500.0,1500.0,0.5,0.6666666666666666,1.006702269170019,2990.013528266588,1500.0,1500.0,0,0,0,0,1500.0,1500.0,-1,0
1990-02-02,Iran,Poland,0.0,2.0,Friendly,Tehran,Iran,False,1500.0,1500.0,0.0,-2.0,2.0,0.0,1.0,1.0,0.8,1.4,1.0,1.4,1.0,0.5,0.3,0.4,0.5,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1.0,0.5,1.0,3000.0,1500.0,1500.0,1,0,0,0,1500.0,1500.0,-1,0
1990-02-02,United States,Costa Rica,0.0,2.0,Miami Cup,Miami,United States,False,1500.0,1500.0,0.0,-2.0,,,1.0,2.0,1.0,1.0,1.0,1.4,,0.0,0.4,0.4,,,0.0,1500.0,1500.0,,1500.0,,0.0,1.0,3000.0,,1500.0,0,0,0,0,,1500.0,-1,0
1990-02-04,Algeria,Romania,0.0,0.0,Friendly,Algiers,Algeria,False,1519.5661297675676,1500.0,19.566129767567645,0.0,3.0,1.0,1.0,2.0,1.0,1.4,0.6,0.6,1.0,0.0,0.3,0.5,1.0,0.0,0.0,1500.0,1519.5661297675676,1500.0,1500.0,1.0,0.0,1.0130440865117118,3019.566129767568,1500.0,1500.0,1,0,0,0,1509.9932335774824,1500.0,0,0
1990-02-04,Costa Rica,Uruguay,0.0,2.0,Miami Cup,Miami,United States,True,1509.9932335774824,1509.9932335774824,0.0,-2.0,3.0,1.0,1.5,1.0,1.4,1.8,0.6,1.0,1.0,0.5,0.3,0.4,0.5,0.0,0.0,1509.9932335774824,1509.9932335774824,1500.0,1500.0,1.0,0.5,1.0,3019.986467154965,1500.0,1500.0,0,0,0,0,1509.9932335774824,1500.0,-1,0
1990-02-04,Iran,Poland,0.0,1.0,Friendly,Tehran,Iran,False,1490.0067664225176,1509.9932335774824,-19.986467154964885,-1.0,1.5,1.5,2.0,0.0,2.4,1.2,0.2,1.6,0.5,1.0,0.5,0.2,-0.5,0.0,0.0,1509.9932335774824,1490.0067664225176,1500.0,1500.0,0.5,1.0,0.986763869724361,3000.0,1500.0,1500.0,1,0,0,0,1504.9966167887412,1500.0,-1,0
1990-02-04,South Korea,Norway,2.0,3.0,Malta International Tournament,Attard,Malta,True,1500.0,1500.0,0.0,-1.0,1.5,1.5,2.0,0.0,2.6,0.8,0.2,1.8,0.5,1.0,0.7,0.2,-0.5,0.0,0.0,1500.0,1500.0,1500.0,1500.0,0.5,1.0,1.0,3000.0,1500.0,1500.0,0,0,0,0,1504.9966167887412,1500.0,-1,0
1990-02-04,United States,Colombia,1.0,1.0,Miami Cup,Miami,United States,False,1490.0067664225176,1490.0067664225176,0.0,0.0,1.0,1.6666666666666667,2.0,0.0,2.4,0.8,0.6,2.2,0.3333333333333333,1.0,0.7,0.2,-0.6666666666666667,0.0,0.0,1490.0067664225176,1490.0067664225176,1500.0,1500.0,0.3333333333333333,1.0,1.0,2980.013532845035,1500.0,1500.0,0,0,0,0,1503.331077859161,1500.0,0,0
1990-02-05,Thailand,Indonesia,1.0,1.0,King's Cup,Bangkok,Thailand,False,1509.9763375451198,1489.7230848912886,20.25325265383117,0.0,0.6666666666666666,1.6666666666666667,2.0,0.0,3.0,0.6,1.0,2.6,0.3333333333333333,1.0,0.9,0.2,-0.6666666666666667,0.0,0.0,1489.7230848912886,1509.9763375451198,1500.0,1500.0,0.3333333333333333,1.0,1.0135953136923492,2999.6994224364084,1500.0,1500.0,0,0,0,0,1500.0,1500.0,0,0
1990-02-05,United Arab Emirates,Denmark,1.0,1.0,Friendly,Dubai,United Arab Emirates,False,1500.5796213087003,1500.0,0.5796213087003252,0.0,0.75,1.25,2.0,0.0,2.8,0.2,1.4,2.2,0.5,1.0,1.0,0.4,-0.5,0.0,0.0,1500.0,1500.5796213087003,1502.4983083943707,1500.0,0.5016655389295804,1.0,1.0003864142058003,3000.5796213087006,1502.4983083943707,1500.0,1,0,0,0,1497.5016916056293,1500.0,0,0
1990-02-07,Malta,Norway,1.0,1.0,Malta International Tournament,Attard,Malta,False,1500.0,1509.989852083335,-9.989852083335109,0.0,1.0,1.0,3.0,2.0,1.8,0.4,1.6,1.6,0.6666666666666666,1.0,0.9,0.5,-0.33333333333333337,0.0,0.0,1509.989852083335,1500.0,1503.331077859161,1500.0,0.6688873852394406,1.0,0.9933841594567328,3009.989852083335,1503.331077859161,1500.0,0,0,0,0,1496.668922140839,1500.0,0,0
1990-02-10,Malta,South Korea,1.0,2.0,Malta International Tournament,Attard,Malta,False,1500.2871601406505,1490.0202855353084,10.266874605342082,-1.0,1.0,1.0,3.0,2.0,1.6,0.6,1.8,1.6,0.625,1.0,0.8,0.5,-0.375,0.25,0.0,1490.0202855353084,1500.2871601406505,1504.9957714152044,1500.0,0.6274980266031918,1.0,1.0068904260599738,2990.3074456759587,1504.9957714152044,1500.0,0,0,0,0,1497.5016916056293,1500.0,-1,0
1990-02-10,Uganda,Mauritius,4.0,1.0,Friendly,Kampala,Uganda,False,1500.0,1500.0,0.0,3.0,1.3333333333333333,0.6666666666666666,3.0,2.0,1.5,0.75,1.6,1.6,0.8333333333333334,1.0,0.75,0.4,-0.16666666666666663,0.3333333333333333,0.0,1500.0,1500.0,1506.661028553606,1500.0,0.8366640354709224,1.0,1.0,3000.0,1506.661028553606,1500.0,1,0,0,0,1496.668922140839,1500.0,1,1
1990-02-11,Kuwait,Poland,1.0,1.0,Friendly,Cairo,Egypt,True,1480.132755853575,1519.3726613197152,-39.23990546614027,0.0,1.0,1.0,2.0,1.0,0.75,0.75,1.6,1.2,0.5,1.0,0.5,0.5,-0.5,0.3333333333333333,0.0,1519.3726613197152,1480.132755853575,1503.4257031418863,1495.0033832112588,0.5033307021375889,0.9966689221408391,0.9741736135807151,2999.50541717329,1503.4257031418863,1495.0033832112588,1,0,0,0,1493.3412246317303,1504.9966167887412,0,0
1990-02-11,Togo,Cameroon,1.0,1.0,Friendly,Lomé,Togo,False,1500.0,1490.3791514912043,9.620848508795689,0.0,1.0,1.5,1.6666666666666667,1.6666666666666667,0.5,1.75,1.2,1.4,0.25,0.6666666666666666,0.25,0.3,-0.41666666666666663,0.5,0.0,1490.3791514912043,1500.0,1500.141937924088,1500.0,0.25166497534722254,0.6644459480938928,1.0064553026652108,2990.3791514912045,1500.141937924088,1500.0,1,0,0,0,1495.0084537363366,1503.331077859161,0,0
1990-02-12,United Arab Emirates,Finland,1.0,1.0,Friendly,Dubai,United Arab Emirates,False,1500.5616064312221,1500.0,0.561606431222117,0.0,1.0,1.3333333333333333,1.0,1.5,0.25,1.75,1.0,1.2,0.3333333333333333,0.5,0.125,0.3,-0.16666666666666669,0.6666666666666666,0.0,1500.0,1500.5616064312221,1500.0946252827252,1500.0,0.3344433168981484,0.49666892214083913,1.0003744042874814,3000.561606431222,1500.0946252827252,1500.0,1,0,0,0,1496.865509593791,1504.9966167887414,0,0
1990-02-13,Bermuda,United States,0.0,1.0,Friendly,Hamilton,Bermuda,False,1500.0,1490.0371587102682,9.962841289731841,-1.0,1.0,1.5,1.0,1.5,0.5,1.75,0.8,1.0,0.25,0.5,0.25,0.3,-0.25,0.5,0.0,1490.0371587102682,1500.0,1495.1470118824204,1500.0,0.25,0.49666892214083913,1.0066863039163099,2990.037158710268,1495.1470118824204,1500.0,1,0,0,0,1495.2982643906867,1504.9966167887414,-1,0
1990-02-14,Egypt,Denmark,0.0,0.0,Friendly,Cairo,Egypt,False,1499.422141485841,1500.0166320895771,-0.5944906037361761,0.0,1.0,1.5,1.0,1.3333333333333333,0.4,2.2,1.0,0.6,0.25,0.5,0.2,0.5,-0.25,0.5,0.3333333333333333,1500.0166320895771,1499.422141485841,1495.1470118824204,1500.1932071029003,0.25,0.4978436837948595,0.999603677325292,2999.438773575418,1495.1470118824204,1500.1932071029003,1,0,0,0,1495.2982643906867,1503.331077859161,0,0
1990-02-14,United Arab Emirates,Sweden,2.0,1.0,Friendly,Dubai,United Arab Emirates,False,1500.5450730436628,1500.0,0.5450730436627964,1.0,1.0,1.0,1.0,2.0,0.4,4.2,0.4,0.8,0.5,0.25,0.2,0.3,0.25,1.0,0.5,1500.0,1500.5450730436628,1500.0,1505.2864274430915,0.5,0.2500966035514501,1.0003633820291085,3000.545073043663,1500.0,1505.2864274430915,1,0,0,0,1500.570613869961,1500.0,1,1
1990-02-15,Iraq,South Korea,0.0,0.0,Friendly,Baghdad,Iraq,False,1500.0,1500.3151701806714,-0.31517018067143,0.0,1.0,1.0,1.5,1.0,0.4,3.8,0.6,0.6,0.5,0.75,0.2,0.5,-0.25,1.0,0.5,1500.3151701806714,1500.0,1500.0,1500.4333907246755,0.5,0.7501923235983337,0.9997899306846084,3000.3151701806714,1500.0,1500.4333907246755,1,0,0,0,1500.570613869961,1495.010142767654,0,0
1990-02-15,Kuwait,Finland,0.0,1.0,Friendly,Kuwait City,Kuwait,False,1481.2827488011553,1500.0161479149642,-18.7333991138089,-1.0,1.0,1.0,1.3333333333333333,1.0,0.4,4.4,0.6,0.6,0.5,0.6666666666666666,0.2,0.5,-0.16666666666666663,1.0,0.6666666666666666,1500.0161479149642,1481.2827488011553,1509.6863306598575,1500.4761292935243,0.5032287768866193,0.6668572831134693,0.9875112017028294,2981.2988967161195,1509.6863306598575,1500.4761292935243,1,0,0,0,1490.3471811423985,1496.6734285117693,-1,0
1990-02-17,United Arab Emirates,Sweden,0.0,2.0,Friendly,Dubai,United Arab Emirates,False,1510.518699461484,1490.0258204465965,20.49287901488742,-2.0,1.3333333333333333,1.0,1.25,1.25,0.2,6.0,0.6,0.8,0.6666666666666666,0.5,0.0,0.5,0.16666666666666663,0.6666666666666666,0.5,1490.0258204465965,1510.518699461484,1506.4575537732383,1500.493365231059,0.6688191845910795,0.5001429623351019,1.013753371742743,3000.5445199080805,1506.4575537732383,1500.493365231059,1,0,0,0,1493.74647844282,1497.505071383827,-1,0
1990-02-18,Egypt,South Korea,0.0,0.0,Friendly,Cairo,Egypt,False,1499.440010878627,1500.3057882295943,-0.8657773509673916,0.0,1.0,0.75,1.0,1.0,0.2,5.4,0.4,1.0,0.625,0.5,0.0,0.4,0.125,0.75,0.5,1500.3057882295943,1499.440010878627,1504.8473233523232,1500.3484599038838,0.6266157744507743,0.5000946605593769,0.9994229327396057,2999.745799108221,1504.8473233523232,1500.3484599038838,1,0,0,0,1495.1653942035753,1497.583863928995,0,0
1990-02-20,Colombia,Russia,0.0,0.0,Marlboro Cup,Los Angeles,United States,True,1490.060733238518,1500.0,-9.939266761482031,0.0,0.75,1.0,1.0,1.0,0.6,3.4,0.4,0.6,0.5,0.5,0.2,0.5,0.0,0.5,0.5,1500.0,1490.060733238518,1504.8473233523232,1500.3484599038838,0.5016157744507743,0.5000946605593769,0.9933738221590119,2990.060733238518,1504.8473233523232,1500.3484599038838,0,0,0,0,1495.0249925957696,1497.583863928995,0,0
1990-02-21,Spain,Czechoslovakia,1.0,0.0,Friendly,Alicante,Spain,False,1500.0,1500.0,0.0,1.0,0.0,1.0,0.0,2.0,0.6,1.2,0.6,1.6,0.0,0.0,0.4,0.2,0.0,0.0,0.0,1500.0,1500.0,1504.8473233523232,1500.368893158295,0.5016157744507743,0.33339573404791345,1.0,3000.0,1504.8473233523232,1500.368893158295,1,0,0,0,1495.0249925957696,1500.1050567268906,1,1
1990-02-21,Netherlands,Italy,0.0,0.0,Friendly,Rotterdam,Netherlands,False,1500.0,1500.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,1.6,0.4,2.2,0.0,0.5,0.3,0.1,-0.5,0.0,0.0,1500.0,1500.0,1500.0055440298593,1500.2725365218316,0.500001848009953,0.24999999999999983,1.0,3000.0,1500.0055440298593,1500.2725365218316,1,0,0,0,1499.9890715098347,1500.157585090336,0,0
1990-02-21,Morocco,Ivory Coast,2.0,1.0,Friendly,Rabat,Morocco,False,1500.0,1500.0068059212897,-0.006805921289696926,1.0,0.0,1.5,1.0,1.0,1.2,1.8,0.4,2.2,0.0,0.5,0.4,0.1,-0.5,0.0,0.0,1500.0068059212897,1500.0,1500.008316044789,1500.0,0.25000277201492943,0.2499999999999999,0.9999954627397271,3000.00680592129,1500.008316044789,1500.0,1,0,0,0,1499.7110707429206,1500.1575850903357,1,1
1990-02-21,Kuwait,Bahrain,1.0,0.0,Gulf Cup,Kuwait City,Kuwait,False,1471.878579217225,1500.0,-28.121420782774976,1.0,0.0,1.0,1.0,0.0,1.0,1.6,0.6,2.0,0.16666666666666666,0.75,0.4,0.2,-0.5833333333333334,0.3333333333333333,0.5,1500.0,1471.878579217225,1500.008073957482,1500.0,0.0,0.0,0.9812523861448167,2971.878579217225,1500.008073957482,1500.0,0,0,0,0,1490.6413744005777,1500.0,1,1
1990-02-21,Gambia,Guinea-Bissau,0.0,1.0,Friendly,Banjul,Gambia,False,1500.0,1500.0,0.0,-1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.2,2.8,0.2,1.6,0.5,0.5,0.4,0.2,0.0,0.3333333333333333,0.3333333333333333,1500.0,1500.0,1500.0161479149642,1500.0,0.0,0.0,1.0,3000.0,1500.0161479149642,1500.0,1,0,0,0,1481.2827488011553,1500.0,-1,0
1990-02-21,Belgium,Sweden,0.0,0.0,Friendly,Brussels,Belgium,False,1490.1177536859525,1500.61413790751,-10.496384221557491,0.0,0.75,1.0,1.0,0.75,1.0,3.4,0.2,1.4,0.5,0.5,0.3,0.3,0.0,0.5,0.5,1500.61413790751,1490.1177536859525,1500.0161479149642,1505.259349730742,0.0,0.5035062331538279,0.9930052743364167,2990.7318915934625,1500.0161479149642,1505.259349730742,1,0,0,0,1481.2827488011553,1495.0129102232981,0,0
1990-02-22,Costa Rica,Russia,1.0,2.0,Marlboro Cup,Los Angeles,United States,True,1499.9932746721577,1499.7141964389584,0.2790782331992432,-1.0,0.0,1.5,0.0,1.0,0.8,1.4,0.8,1.8,0.0,0.25,0.4,0.2,-0.25,0.0,0.5,1499.7141964389584,1499.9932746721577,1505.0046907462233,1500.1931442333341,0.0,0.5012331257957207,1.000186087611801,2999.7074711111163,1505.0046907462233,1500.1931442333341,0,0,0,0,1495.6379911893189,1496.6752734821987,-1,0
1990-02-22,Oman,United Arab Emirates,1.0,1.0,Gulf Cup,Kuwait City,Kuwait,True,1500.0,1499.9296691660115,0.07033083398846429,0.0,0.0,2.0,0.0,1.0,1.2,1.2,0.4,1.4,0.0,0.25,0.5,0.2,-0.25,0.0,0.5,1499.9296691660115,1500.0,1505.0046907462233,1500.289716350001,0.0,0.7518496886935809,1.0000468894211738,2999.9296691660115,1505.0046907462233,1500.289716350001,0,0,0,0,1495.6379911893189,1495.0129102232981,0,0
1990-02-23,Qatar,Bahrain,0.0,0.0,Gulf Cup,Kuwait City,Kuwait,True,1500.0,1489.1996762637898,10.800323736210203,0.0,0.0,2.0,0.0,0.5,1.2,1.4,0.6,1.0,0.0,0.25,0.5,0.4,-0.25,0.0,0.5,1489.1996762637898,1500.0,1509.9932335774824,1490.8193373057422,0.0,0.5012331257957207,1.0072524349208205,2989.19967626379,1509.9932335774824,1490.8193373057422,0,0,0,0,1509.9932335774824,1496.6752734821987,0,0
1990-02-24,United States,Russia,1.0,3.0,Friendly,Palo Alto,United States,False,1500.322630437674,1509.7156504835834,-9.393020045909452,-2.0,0.5,1.5,0.6666666666666666,0.6666666666666666,1.2,1.6,0.8,1.4,0.25,0.5,0.4,0.3,-0.25,0.5,0.3333333333333333,1509.7156504835834,1500.322630437674,1500.0,1493.1128216473462,0.2483344610704196,0.6259237234588167,0.9937782853063087,3010.0382809212574,1500.0,1493.1128216473462,1,0,0,0,1500.0,1497.4350042213887,-1,0
1990-02-24,Kuwait,Oman,1.0,1.0,Gulf Cup,Kuwait City,Kuwait,False,1482.703785740891,1499.9979770856198,-17.294191344728915,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,2.6,0.8,1.8,0.5,0.5,0.2,0.2,0.0,0.3333333333333333,0.3333333333333333,1499.9979770856198,1482.703785740891,1500.0,1487.310862375967,0.498889640713613,0.49889414250920366,0.9884705235547516,2982.7017628265107,1500.0,1487.310862375967,0,0,0,0,1490.6261930724083,1499.9047321463195,0,0
1990-02-27,Qatar,United Arab Emirates,0.0,0.0,Gulf Cup,Kuwait City,Kuwait,True,1499.6896621883268,1499.9318089392204,-0.242146750893653,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6,3.0,0.6,1.4,0.6666666666666666,0.5,0.1,0.3,0.16666666666666663,0.6666666666666666,0.3333333333333333,1499.9318089392204,1499.6896621883268,1493.068814228769,1490.623951296461,0.6643562714095897,0.49999850548270164,0.9998385614936289,2999.621471127547,1493.068814228769,1490.623951296461,0,0,0,0,1487.2951152132475,1499.88128853499,0,0
1990-02-28,Egypt,Austria,0.0,0.0,Friendly,Cairo,Egypt,False,1499.4667377093706,1500.0,-0.5332622906294091,0.0,0.5,0.25,1.0,1.0,0.6,3.0,0.8,1.2,0.625,0.5,0.1,0.4,0.125,0.75,0.3333333333333333,1500.0,1499.4667377093706,1494.8780577289754,1490.623951296461,0.6232926859096585,0.49999850548270164,0.999644491806247,2999.4667377093706,1494.8780577289754,1490.623951296461,1,0,0,0,1490.3313391295924,1499.88128853499,0,0
1990-02-28,France,Germany,2.0,1.0,Friendly,Montpellier,France,False,1519.4703972139237,1500.0,19.47039721392366,1.0,1.0,0.2,1.5,1.0,0.4,3.6,0.6,1.6,0.7,0.75,0.1,0.2,-0.050000000000000044,0.6,0.5,1500.0,1519.4703972139237,1495.9024461831802,1499.996637336079,0.6986341487277268,0.7499977582240525,1.0129802648092825,3019.4703972139237,1495.9024461831802,1499.996637336079,1,0,0,0,1494.2630417203409,1499.8219328024852,1,1
1990-03-01,Bahrain,Oman,0.0,0.0,Gulf Cup,Kuwait City,Kuwait,True,1489.5317131226366,1499.501465271194,-9.969752148557518,0.0,1.0,0.0,1.0,1.0,0.6,4.0,0.8,1.4,0.75,0.5,0.1,0.4,0.25,0.5,1.0,1499.501465271194,1489.5317131226366,1497.376366123346,1491.3518928704455,0.7491254553744486,0.49711729762348167,0.9933512888253467,2989.033178393831,1497.376366123346,1491.3518928704455,0,0,0,0,1495.3271105447966,1499.9638231258157,0,0
1990-03-02,Algeria,Nigeria,5.0,1.0,African Cup of Nations,Algiers,Algeria,False,1518.837080846253,1509.8788061618723,8.95827468438074,4.0,0.75,0.0,1.0,1.0,0.6,3.6,0.8,1.2,0.625,0.5,0.1,0.4,0.125,0.75,1.0,1509.8788061618723,1518.837080846253,1497.376366123346,1491.3518928704455,0.6241254553744486,0.49711729762348167,1.0059331084374599,3028.7158870081253,1497.376366123346,1491.3518928704455,0,0,0,1,1507.2489981823824,1499.9638231258157,1,1
